	SMILES	Name
236	CC(C)(C)c1ccc(/C=C/C(=O)N2CCC[C@H](O)C2)cc1	ZINC73903222
237	CC(C)(C)c1ccc(/C=C/C(=O)N2CCC[C@@H](O)C2)cc1	ZINC73903224
238	C[C@H](NC(=O)C1=CCCCO1)[C@@H](C)Oc1ccccc1	ZINC73918041
239	C[C@@H](NC(=O)C1=CCCCO1)[C@@H](C)Oc1ccccc1	ZINC73918044
240	C[C@H](NC(=O)C1=CCCCO1)[C@H](C)Oc1ccccc1	ZINC73918046
241	C[C@H](Oc1ccccc1)[C@@H](C)NC(=O)C1=CCCCO1	ZINC73918049
242	CCOc1ccc(/C=C(/C#N)C(=O)NC2=NCCS2)cc1	ZINC73918495
243	C/C=C/C=C/C(=O)N1CCN(C(=O)c2ccccc2F)CC1	ZINC73922494
244	COc1ccc([C@H]2NC(=O)NC(C)=C2C(=O)OC(C)(C)C)c(OC)c1	ZINC00908814
245	CNS(=O)(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)s1	ZINC73922838
246	CC(C)n1ncc2cc(/C=C/C(=O)N3CCCCCC3)c(=O)[nH]c21	ZINC73935584
247	CC(C)n1ncc2cc(/C=C/C(=O)Oc3ccccc3)c(=O)[nH]c21	ZINC73935679
248	CC(C)n1ncc2cc(/C=C/C(=O)NC(C)(C)C)c(=O)[nH]c21	ZINC73935701
249	CC(C)n1ncc2cc(/C=C/C(=O)NOCc3ccccc3)c(=O)[nH]c21	ZINC73943918
250	O=C(/C=C/c1cccc2ccccc12)NC1CC[NH+](C2CC2)CC1	ZINC73945258
251	C#Cc1cccc(NCC2=C(C(=O)OCC)[C@@H](C)NC(=O)N2)c1	ZINC73984984
252	C#Cc1cccc(NCC2=C(C(=O)OCC)[C@H](C)NC(=O)N2)c1	ZINC73984988
253	COc1ccc(/C=C(/C#N)C(=O)Oc2ccc(NC(C)=O)cc2)cc1	ZINC73988308
254	CC(C)CN1CCO[C@H](COC(=O)/C=C/c2ccc3c(c2)CCO3)C1	ZINC74020128
255	COc1ccc([C@@H]2NC(=O)NC(C)=C2C(=O)OC(C)(C)C)c(OC)c1	ZINC00908816
256	CC(C)CN1CCO[C@@H](COC(=O)/C=C/c2ccc3c(c2)CCO3)C1	ZINC74020129
257	CCOc1cccc2c1OCC(C(=O)Nc1cccn(C)c1=O)=C2	ZINC74020498
258	CNC(=O)c1ccc(/C=C2\N=C(c3cccs3)OC2=O)cc1	ZINC74061884
259	CNC(=O)c1ccc(/C=C(/C#N)C(=O)N2CCCC2)cc1	ZINC74062020
260	CN/C([S-])=C(/C(=O)c1ccc(OC)cc1OC)[n+]1cccc(C)c1	ZINC74068054
261	O=C(CN1CCN(C(=O)/C=C/c2ccco2)CC1)Nc1nncs1	ZINC74068913
262	Cn1cccc(NC(=O)/C=C/c2ccc3c(c2)CCO3)c1=O	ZINC74072920
